2.93494,0.095994
1.52562,3.04668
3.25827,1.98576
3.53839,3.7203
2.42007,-0.941145
-1.16378,2.62513
-0.316055,-1.12471
3.1089,-2.54285
1.42827,-2.61041
4.58691,-1.01174
-0.881909,4.83969
5.35307,-3.25771
