1.6953,1.444,1.8749,-1.4582,-2.1974,2.1526,110.7143,52.7147,1.2504,-0.0944,1.4189,0.0,2.0,-1.0
1.6555,1.3988,1.9004,-1.4442,-2.2043,2.1321,127.1831,51.1603,1.2927,-0.1131,1.4653,0.0,1.0,-1.0
1.621,1.3512,1.9189,-1.4242,-2.2047,2.1092,141.7813,30.425,1.3314,-0.1408,1.513,0.0,0.0,-1.0
1.5797,1.3036,1.9477,-1.4078,-2.213,2.0888,137.1848,53.0267,1.3762,-0.1604,1.5621,0.0,2.0,-1.0
1.5399,1.252,1.9744,-1.3863,-2.2178,2.066,156.0072,31.0343,1.4211,-0.1864,1.6143,0.0,0.0,-1.0
1.4975,1.2021,2.0067,-1.3672,-2.228,2.0459,142.3919,53.738,1.4684,-0.2068,1.6659,0.0,2.0,-1.0
1.1569,1.4636,2.0319,-2.2334,-1.3466,2.0271,126.316,52.4591,1.508,-0.2294,1.7117,0.0,1.0,-1.0
1.1069,1.4302,2.0569,-2.2361,-1.3208,2.0058,147.3516,31.9824,1.5493,-0.2579,1.7619,0.0,0.0,-1.0
1.0557,1.3872,2.0941,-2.2505,-1.2981,1.9873,151.6034,33.7596,1.599,-0.2776,1.8156,0.0,1.0,-1.0
1.0101,1.3435,2.1342,-2.2716,-1.2796,1.9728,145.4218,12.0662,1.648,-0.2898,1.8661,0.0,0.0,-1.0
0.9714,1.2956,2.1803,-2.3042,-1.2675,1.9632,145.8467,-7.4644,1.6985,-0.2909,1.9167,0.0,0.0,-1.0
0.9503,1.2463,2.2297,-2.3508,-1.2704,1.9628,126.4921,14.9961,1.7445,-0.2728,1.9666,0.0,2.0,-1.0
0.9284,1.198,2.2777,-2.3966,-1.2702,1.9608,114.5311,33.8294,1.7906,-0.2587,2.015,0.0,2.0,-1.0
0.8928,1.1518,2.3224,-2.4348,-1.2546,1.9513,140.9644,11.0813,1.8403,-0.2622,2.065,0.0,0.0,-1.0
0.8699,1.1098,2.3638,-2.4758,-1.2471,1.9466,107.6932,32.8008,1.8828,-0.257,2.1081,0.0,2.0,-1.0
0.8441,1.0684,2.4046,-2.5169,-1.2346,1.9402,120.2128,10.0245,1.9264,-0.2565,2.1519,0.0,0.0,-1.0
0.8306,1.023,2.4284,-2.5687,-1.2329,2.9167,102.2335,31.9993,1.9698,-0.2431,2.1976,0.0,2.0,-1.0
0.9793,0.8099,2.4421,-1.2208,-2.6178,2.899,126.1327,9.3004,2.015,-0.2398,2.2432,0.0,0.0,-1.0
0.9356,0.7886,2.4545,-1.2047,-2.6692,2.8807,126.2663,-11.2382,2.0613,-0.2389,2.2895,0.0,0.0,-10.0
0.8969,0.7898,2.4809,-1.2096,-2.7186,2.8691,112.7786,-9.5907,2.0959,-0.221,2.3287,0.0,1.0,-10.0
0.8539,0.7945,2.4579,-1.2169,-2.7732,-0.4751,123.2607,-9.9561,2.1339,-0.1999,2.3722,0.0,1.0,-10.0
0.8134,0.8067,2.4202,-1.2313,-2.8237,-0.4673,101.3405,10.5931,2.168,-0.1749,2.4145,0.0,2.0,-1.0
0.7704,0.8139,2.3856,-1.238,-2.8765,-0.4564,95.1035,29.0974,2.2068,-0.1557,2.4579,0.0,2.0,-10.0
0.7222,0.8096,2.3581,-1.2255,-2.9367,-0.4393,135.8784,6.5958,2.2553,-0.1485,2.5072,0.0,0.0,-10.0
0.6696,0.8144,2.3244,-1.219,-3.0015,-0.4219,153.1003,-12.9855,2.3064,-0.1347,2.5601,0.0,0.0,-10.0
0.6171,0.836,2.2812,-1.234,-3.0607,-0.4083,150.7547,-10.7004,2.3525,-0.1079,2.6136,0.0,1.0,-10.0
0.5663,0.8665,2.2343,-1.264,-3.1128,-0.3966,142.5436,-10.5218,2.3951,-0.075,2.6675,0.0,1.0,-10.0
0.5167,0.8984,2.1885,-1.2987,3.1225,-0.3846,129.1301,10.6508,2.4372,-0.0429,2.7207,0.0,2.0,-10.0
0.4555,0.9437,2.1293,-1.3585,3.0678,-0.3693,150.2477,8.9841,2.4897,-0.0,2.8041,0.0,1.0,-10.0
0.4063,0.9488,2.1116,-1.3323,3.0147,-0.347,123.6438,29.8752,2.5402,-0.0,2.8546,0.0,2.0,-10.0
0.3581,0.9564,2.0952,-1.2994,2.963,-0.3247,103.5978,49.9642,2.5899,-0.0,2.9044,0.0,2.0,-10.0
0.3106,0.9664,2.0799,-1.2566,2.9125,-0.3021,144.9286,28.2356,2.6395,-0.0,2.9539,0.0,0.0,-10.0
0.2608,0.9798,2.0648,-1.1938,2.8598,-0.2776,132.0668,50.9029,2.6925,-0.0,3.0069,0.0,2.0,-10.0
0.2148,0.9949,2.0516,-1.1075,2.8112,-0.254,115.1561,70.4569,2.7428,-0.0,3.0572,0.0,2.0,-10.0
0.2097,0.9612,2.0392,-0.7815,2.7496,-2.0603,100.6777,89.9458,2.7872,-0.0529,3.1351,0.0,2.0,-10.0
0.2222,0.9364,1.9882,-0.5312,2.6975,-2.0497,151.5634,67.4853,2.8224,-0.0956,3.1906,0.0,0.0,-10.0
0.2447,0.9169,1.9345,-0.3058,2.6396,-2.0398,165.0826,48.7636,2.8613,-0.1374,3.2479,0.0,0.0,-10.0
0.26,0.9185,1.882,-0.1061,2.5823,-2.0389,140.9059,50.7435,2.9074,-0.1625,3.3006,0.0,1.0,-10.0
0.2844,0.9244,1.8276,0.0728,2.5237,-2.0386,157.9637,30.4962,2.9556,-0.1877,3.355,0.0,0.0,-10.0
0.3106,0.9413,1.7727,0.2372,2.4671,-2.0427,162.3137,11.3344,3.0079,-0.206,3.4105,0.0,0.0,-10.0
0.3319,0.9734,1.7219,0.3959,2.4202,-2.055,162.4289,13.2359,3.0629,-0.2102,3.4659,0.0,1.0,-10.0
0.3576,1.0098,1.673,0.537,2.3787,-2.0697,157.2274,13.9161,3.1179,-0.2113,3.5208,0.0,1.0,-10.0
0.3879,1.0459,1.6267,0.6517,2.3417,-2.0845,156.017,-6.9931,3.1702,-0.2124,3.5733,0.0,0.0,-10.0
0.4157,1.0933,1.5844,0.7731,2.3137,-2.1075,166.3518,-5.2525,3.2253,-0.2016,3.6295,0.0,1.0,-10.0
0.445,1.1431,1.5467,0.8828,2.2918,-2.1335,163.5852,-25.3752,3.2787,-0.1865,3.6851,0.0,0.0,-10.0
0.4701,1.1948,1.5189,0.9863,2.2797,-2.1634,154.2464,-44.5572,3.327,-0.1634,3.739,0.0,0.0,-10.0
0.4824,1.248,1.5108,1.0957,2.284,-2.1983,154.2068,-21.871,3.3639,-0.1247,3.7926,0.0,2.0,-10.0
0.5075,1.3024,1.4968,1.1935,2.282,-2.2334,158.0589,-43.7242,3.4068,-0.091,3.8472,0.0,0.0,-10.0
0.5278,1.3527,1.4935,1.283,2.2863,-2.2671,147.1417,-62.5568,3.441,-0.0538,3.898,0.0,0.0,-10.0
0.5347,1.4032,1.5138,1.3903,2.3059,-2.3028,150.9371,-39.6065,3.4609,-0.0,3.9629,0.0,2.0,-10.0
0.5524,1.4481,1.524,1.4703,2.3158,-2.333,131.902,-19.9298,3.4845,0.0406,4.0209,0.0,2.0,-10.0
0.5867,1.4984,1.522,1.535,2.3161,-2.366,144.1572,-20.9151,3.5212,0.075,4.0715,0.0,1.0,-10.0
0.6287,1.5141,1.5492,1.5838,-2.3994,2.3114,141.7064,0.0974,3.5635,0.1041,4.1229,0.0,2.0,-10.0
0.6787,1.4962,1.5994,1.6124,-2.4329,2.2997,142.9113,19.5247,3.6131,0.1242,4.1765,0.0,2.0,-10.0
0.7291,1.4719,1.6436,1.6232,-2.4631,2.284,115.9488,39.2243,3.6631,0.1342,4.2277,0.0,2.0,-10.0
0.7708,1.4407,1.6713,1.6118,-2.4829,2.2646,104.5841,58.1654,3.7051,0.1276,4.2706,0.0,2.0,-10.0
0.81,1.4012,1.69,1.5859,-2.4969,2.2407,105.5668,77.6571,3.7449,0.1082,4.315,0.0,2.0,-1.0
0.8439,1.3533,1.6955,1.5442,-2.5014,2.2123,117.6199,96.839,3.7785,0.0735,4.3636,0.0,2.0,-1.0
0.8677,1.2834,1.6681,1.4599,-2.4789,2.1703,131.2618,74.3334,3.7973,-0.0,4.4411,0.0,0.0,-1.0
0.8902,1.2696,1.6869,1.4628,-2.493,2.1627,119.3452,75.8152,3.82,-0.0,4.4638,0.0,1.0,-1.0
0.9169,1.2259,1.6843,1.4239,-2.4884,2.1366,110.301,75.6481,3.8419,-0.0382,4.5204,0.0,1.0,-1.0
0.9426,1.1871,1.6845,1.3924,-2.4853,2.1134,107.1107,96.0754,3.8626,-0.0713,4.5596,0.0,2.0,-1.0
1.1462,1.6719,0.9619,-2.4697,2.0878,1.35,137.0811,73.7268,3.8735,-0.1147,4.6045,0.0,0.0,-1.0
1.1005,1.6688,0.9913,-2.4598,2.0597,1.3124,135.129,74.9169,3.8934,-0.1573,4.6517,0.0,1.0,-1.0
1.0569,1.6743,1.0248,-2.4564,2.0338,1.2845,124.3407,75.1448,3.9181,-0.1934,4.6955,0.0,1.0,-1.0
1.0116,1.6805,1.0601,-2.452,2.0069,1.2569,133.8444,54.5437,3.9433,-0.2313,4.741,0.0,0.0,-1.0
0.9672,1.6961,1.1,-2.4562,1.9821,1.2384,120.9476,77.0658,3.9747,-0.263,4.7859,0.0,2.0,-1.0
0.9232,1.7045,1.1355,-2.4516,1.9566,1.2148,131.2666,54.8713,3.9992,-0.2998,4.8302,0.0,0.0,-1.0
0.8786,1.7228,1.1766,-2.4569,1.9327,1.1993,128.5806,56.5485,4.0312,-0.3311,4.8752,0.0,1.0,-1.0
0.8342,1.7486,1.2212,-2.4711,1.9107,1.1898,137.877,35.5609,4.0686,-0.3582,4.9218,0.0,0.0,-1.0
0.7923,1.7906,1.2728,-2.5085,1.8937,1.1934,131.1608,57.7952,4.1181,-0.373,4.9738,0.0,2.0,-10.0
0.7424,1.8289,1.328,-2.5404,1.8714,1.1884,135.0656,76.9699,4.167,-0.3995,5.0294,0.0,2.0,-10.0
0.6889,1.8635,1.3832,-2.5678,1.8469,1.1782,114.8559,96.5435,4.213,-0.4332,5.0867,0.0,2.0,-10.0
0.6323,1.8806,1.43,-2.5674,1.8181,1.1556,157.0714,74.2528,4.2435,-0.4809,5.1437,0.0,0.0,-10.0
0.5696,1.9079,1.4864,-2.579,1.788,1.1361,155.3485,96.7947,4.2831,-0.53,5.2069,0.0,2.0,-10.0
0.5192,1.909,1.5199,-2.5447,1.7599,1.1082,91.8979,75.6673,4.2951,-0.5824,5.2739,0.0,0.0,-10.0
0.5681,1.8121,1.4415,-2.3902,1.7621,1.0696,61.9262,104.0825,4.1991,-0.5966,5.3712,0.0,2.0,-10.0
0.6286,1.7303,1.3684,-2.2939,1.7717,1.0408,14.0669,84.8935,4.1156,-0.5958,5.455,0.0,0.0,-10.0
0.6423,1.686,1.3484,-2.2212,1.7607,1.0086,63.0821,66.8047,4.0758,-0.6228,5.505,0.0,0.0,-10.0
0.6176,1.6783,1.3714,-2.1662,1.7359,0.9822,113.9615,48.2844,4.0756,-0.6653,5.5489,0.0,0.0,-10.0
0.574,1.6988,1.4152,-2.1364,1.7108,0.9699,146.6047,50.176,4.1023,-0.7041,5.5964,0.0,1.0,-10.0
0.5216,1.4678,1.7369,-2.1297,0.9688,1.6897,141.2038,71.2897,4.1447,-0.7352,5.6491,0.0,2.0,-10.0
0.4678,1.5219,1.7752,-2.1159,0.9661,1.6678,126.5834,90.9588,4.1869,-0.7692,5.7034,0.0,2.0,-10.0
0.415,1.5766,1.8049,-2.0604,0.9535,1.6399,157.9401,68.4071,4.2207,-0.8166,5.7617,0.0,0.0,-10.0
0.3701,1.625,1.8317,-1.997,0.9428,1.6158,143.2456,48.5103,4.2499,-0.8588,5.8131,0.0,0.0,-10.0
0.3321,1.6651,1.8602,-1.9583,0.9399,1.6003,-24.4187,68.359,4.2795,-0.8863,5.8563,0.0,2.0,-10.0
0.414,1.5955,1.7733,-1.8795,0.9079,1.6019,-182.954,32.2805,4.1925,-0.8859,5.8563,0.0,0.0,-10.0
0.4831,1.5504,1.6949,-1.7832,0.8648,1.5892,-159.0527,26.369,4.1147,-0.9099,5.8563,0.0,1.0,-10.0
0.5089,1.546,1.6631,-1.7138,0.8371,1.5719,-7.3807,43.9533,4.0832,-0.9392,5.8563,0.0,2.0,-10.0
0.5103,1.558,1.6591,-1.6694,0.8247,1.5585,43.2561,40.3314,4.0791,-0.9615,5.88,0.0,1.0,-10.0
0.4917,1.5817,1.6767,-1.6401,0.8246,1.549,74.9488,18.172,4.0964,-0.9777,5.9042,0.0,0.0,-10.0
0.462,1.6094,1.7061,-1.6247,0.8328,1.544,90.4893,18.9738,4.1256,-0.9869,5.9349,0.0,1.0,-10.0
0.4247,1.6393,1.7434,-1.6217,0.8466,1.5427,116.89,-1.9488,4.1628,-0.9901,5.9723,0.0,0.0,-10.0
0.3809,1.6724,1.7872,-1.6274,0.8639,1.5434,121.1839,-21.6473,4.2066,-0.9902,6.0162,0.0,0.0,-10.0
0.3422,1.6938,1.8268,-1.6763,0.8857,1.5519,122.3695,-40.93,4.2466,-0.9757,6.0591,0.0,0.0,-10.0
0.3144,1.7017,1.8591,-1.7766,0.9107,1.5674,125.8455,-60.0325,4.2792,-0.9475,6.1025,0.0,0.0,-10.0
0.375,1.6468,1.8001,-1.7807,0.8954,1.575,-71.9098,-65.6694,4.2202,-0.9336,6.112,0.0,0.0,-10.0
0.4929,1.5452,1.6838,-1.7688,0.8578,1.5865,-73.034,-75.8267,4.1037,-0.9148,6.112,0.0,0.0,-10.0
0.5833,1.4629,1.5975,-1.783,0.8322,1.6035,42.7751,-90.3706,4.0167,-0.8889,6.1524,0.0,0.0,-10.0
0.6459,1.4048,1.5391,-1.7962,0.8151,1.6188,58.183,-86.5231,3.9574,-0.8674,6.2155,0.0,1.0,-10.0
0.6897,1.3595,1.5013,-1.8182,0.8085,1.6363,48.8061,-65.1392,3.9182,-0.8429,6.2622,0.0,2.0,-10.0
0.7192,1.319,1.4842,-1.862,0.8186,1.6625,87.7051,-66.1406,3.898,-0.8052,6.3053,0.0,1.0,-10.0
0.7402,1.4816,1.2834,-1.9169,1.6929,0.84,116.56,-66.4814,3.8906,-0.7606,6.3507,0.0,1.0,-10.0
0.7558,1.4879,1.2549,-1.9715,1.7221,0.8661,121.3763,-66.9687,3.891,-0.7169,6.3945,0.0,1.0,-10.0
0.7738,1.4962,1.2268,-2.0257,1.7518,0.8946,123.0434,-67.5649,3.8918,-0.6718,6.4396,0.0,1.0,-10.0
0.7913,1.5058,1.2028,-2.0734,1.7785,0.9222,119.8706,-89.1155,3.8935,-0.6306,6.4809,0.0,0.0,-10.0
0.82,1.5095,1.1703,-2.1186,1.8092,0.9501,133.6162,-87.7833,3.8869,-0.5847,6.5274,0.0,1.0,-1.0
0.8519,1.5114,1.1371,-2.1573,1.8393,0.977,135.0345,-109.0822,3.8774,-0.5402,6.573,0.0,0.0,-1.0
0.8901,1.5025,1.0992,-2.1802,1.8672,0.9953,118.0359,-87.089,3.857,-0.5023,6.6162,0.0,2.0,-1.0
0.9284,1.4974,1.0622,-2.2044,1.8965,1.0176,122.6504,-89.6292,3.8387,-0.4621,6.6604,0.0,1.0,-1.0
0.9686,1.4983,1.0253,-2.2334,1.929,1.0481,143.3432,-111.0594,3.8233,-0.4159,6.7092,0.0,0.0,-1.0
0.9877,1.0099,1.4948,1.0741,-2.2534,1.9595,133.6673,-110.1201,3.8033,-0.3746,6.7552,0.0,1.0,-1.0
0.9491,1.051,1.4832,1.0911,-2.2617,1.9866,109.9269,-90.121,3.7769,-0.342,6.7973,0.0,2.0,-1.0
0.9173,1.0879,1.4832,1.1184,-2.278,2.0141,113.7741,-92.0234,3.7599,-0.3049,6.8382,0.0,1.0,-1.0
0.8831,1.1293,1.4859,1.1528,-2.2962,2.0451,123.0503,-70.7207,3.742,-0.2625,6.8844,0.0,2.0,-1.0
0.8479,1.1784,1.4999,1.2069,-2.324,2.0832,167.3508,-93.1156,3.7273,-0.2058,6.9431,0.0,0.0,-1.0
0.8088,1.2325,1.5089,1.2611,-2.3445,2.1223,171.3018,-112.2685,3.7053,-0.1505,7.0027,0.0,0.0,-1.0
0.7607,1.2884,1.4994,1.2977,-2.3469,2.159,139.2683,-89.2852,3.6675,-0.1092,7.0589,0.0,2.0,-10.0
0.7193,1.3431,1.5006,1.3485,-2.3556,2.1963,142.5771,-90.625,3.6366,-0.0626,7.115,0.0,1.0,-10.0
0.68,1.4077,1.5156,1.4292,-2.3727,2.2408,156.718,-90.1143,3.6081,-0.0,7.191,0.0,1.0,-10.0
0.6472,1.4572,1.5201,1.4865,-2.3786,2.2737,156.8149,-89.2979,3.5798,0.0415,7.2555,0.0,1.0,-10.0
0.6134,1.5154,1.5296,1.5638,-2.3865,2.3121,134.7012,-67.9864,3.5483,0.0917,7.315,0.0,2.0,-10.0
0.5985,1.5567,1.5693,1.66,2.3469,-2.4036,145.5846,-68.5758,3.531,0.1493,7.3752,0.0,1.0,-10.0
0.5947,1.6241,1.592,1.7659,-2.4235,2.3802,159.9463,-68.275,3.5184,0.2113,7.4385,0.0,1.0,-10.0
0.5992,1.6752,1.6282,1.8655,-2.442,2.4096,149.4027,-68.3144,3.5083,0.27,7.4982,0.0,1.0,-10.0
0.6112,1.6754,1.6666,1.96,0.145,2.4363,167.8902,-88.4902,3.5004,0.3279,7.5566,0.0,0.0,-10.0
0.6178,1.699,1.6144,2.0606,2.4679,0.1378,170.8164,-86.4472,3.4801,0.3866,7.6189,0.0,1.0,-10.0
0.6233,1.7275,1.5535,2.1639,2.5015,0.1249,165.1021,-85.8733,3.4518,0.4444,7.6833,0.0,1.0,-10.0
0.6411,1.7613,1.496,2.2525,2.529,0.1169,167.7355,-106.2454,3.4328,0.4999,7.7421,0.0,0.0,-10.0
0.6466,1.7805,1.4467,2.3404,2.5593,0.0976,134.8169,-83.2173,3.3993,0.5459,7.7993,0.0,2.0,-10.0
0.6615,1.8044,1.401,2.4132,2.5837,0.0836,123.8877,-84.5924,3.3753,0.5896,7.8492,0.0,1.0,-10.0
0.6863,1.8356,1.3513,2.4811,2.6066,0.0724,126.7088,-63.5386,3.356,0.638,7.9014,0.0,2.0,-10.0
0.7231,1.8763,1.2987,2.5349,2.6247,0.0685,135.6617,-65.1389,3.3472,0.6901,7.9544,0.0,1.0,-10.0
0.7635,1.9187,1.2497,2.5726,2.6378,0.0705,118.582,-43.6994,3.3463,0.7392,8.0037,0.0,2.0,-10.0
0.8115,1.9674,1.203,2.5899,2.6433,0.0849,145.3732,-66.0904,3.3603,0.787,8.0537,0.0,0.0,-1.0
0.8601,2.0169,1.1521,2.6134,2.6521,0.0957,150.7413,-85.2773,3.3684,0.8389,8.1065,0.0,0.0,-1.0
0.9004,2.0581,1.0984,2.6548,2.6694,0.0892,157.9496,-104.3313,3.3562,0.8918,8.1611,0.0,0.0,-1.0
0.9324,2.0901,1.0449,2.7101,2.6939,0.0638,154.4873,-81.4045,3.3249,0.9429,8.2212,0.0,2.0,-1.0
0.9705,2.127,0.9924,2.7535,2.7139,0.0443,129.5734,-61.0541,3.3022,0.9943,8.2776,0.0,2.0,-1.0
1.0225,2.1778,0.9344,2.7795,2.7271,0.0416,167.0689,-82.8277,3.2971,1.0522,8.336,0.0,0.0,-1.0
1.0749,2.2285,0.8757,2.8052,2.7407,0.0359,171.0623,-101.54,3.2897,1.1106,8.3951,0.0,0.0,-1.0
1.1142,2.2647,0.8249,2.8429,2.7603,0.0056,144.2599,-78.8,3.2628,1.1609,8.4524,0.0,2.0,-1.0
0.7729,1.1583,2.3054,-0.0219,2.8739,2.7773,145.3997,-80.2915,3.2414,1.213,8.5089,0.0,1.0,-10.0
0.7218,1.2041,2.3481,-0.0462,2.8984,2.7917,139.6594,-79.6123,3.2249,1.2647,8.5632,0.0,1.0,-10.0
0.6697,1.2529,2.394,-0.0667,2.9173,2.8037,139.9492,-58.8717,3.2136,1.3175,8.6173,0.0,2.0,-10.0
0.6104,1.3111,2.3657,-0.0718,2.9267,-0.1374,168.9663,-80.9683,3.2145,1.3769,8.677,0.0,0.0,-10.0
0.5496,1.3705,2.3054,-0.0832,2.9376,-0.1418,178.9599,-100.4315,3.2126,1.438,8.7382,0.0,0.0,-10.0
0.4965,1.4213,2.2533,-0.1264,2.9571,-0.1527,162.0564,-77.4221,3.1957,1.4932,8.7964,0.0,2.0,-10.0
1.4781,0.4391,2.1961,2.9719,-0.1686,-0.1618,180.9929,-99.5658,3.1846,1.5529,8.8572,0.0,0.0,-10.0
1.53,0.3883,2.1444,2.9891,-0.2363,-0.1739,163.2064,-97.8611,3.1674,1.6082,8.9154,0.0,1.0,-10.0
1.5749,0.3482,2.1007,3.0089,-0.3364,-0.1892,142.3191,-76.6484,3.1433,1.6571,8.9699,0.0,2.0,-10.0
1.6288,0.3015,2.0484,3.0217,-0.4406,-0.2009,170.4788,-99.053,3.1297,1.7131,9.0278,0.0,0.0,-10.0
1.678,0.2656,2.0017,3.0365,-0.5877,-0.2152,160.0436,-97.2649,3.111,1.7648,9.0829,0.0,1.0,-10.0
1.9532,0.2367,1.7302,-0.2316,-0.7907,3.0519,169.6981,-97.2929,3.09,1.8193,9.1414,0.0,1.0,-10.0
1.9042,0.2216,1.7844,-0.2507,-1.0504,3.0681,180.0356,-117.9708,3.066,1.8756,9.2027,0.0,0.0,-10.0
1.8685,0.2371,1.8288,-0.2756,-1.3,3.0897,170.8681,-136.9065,3.0298,1.9223,9.2621,0.0,0.0,-10.0
0.2792,1.821,1.8537,-1.4508,0.9261,-0.3053,155.1492,-114.5198,2.9811,1.9523,9.3196,0.0,2.0,-10.0
0.3205,1.7644,1.8327,-1.5802,0.9278,-0.3339,143.4458,-95.1852,2.9377,1.9888,9.3764,0.0,2.0,-10.0
0.3565,1.7093,1.7974,-1.7179,0.9396,-0.3598,158.1582,-96.7299,2.9056,2.038,9.4354,0.0,1.0,-10.0
0.3927,1.6585,1.7601,-1.8349,0.9547,-0.3839,157.7143,-96.8965,2.8792,2.0883,9.4922,0.0,1.0,-10.0
0.4373,1.6045,1.725,-1.9293,0.9696,-0.4113,163.8481,-97.0462,2.8488,2.1392,9.5516,0.0,1.0,-10.0
0.4902,1.5451,1.6873,-2.0135,0.9876,-0.4429,182.7803,-96.9848,2.8153,2.1958,9.6174,0.0,1.0,-10.0
0.5449,1.4872,1.6492,-2.0852,1.0085,-0.4752,181.2907,-97.654,2.7839,2.2538,9.6835,0.0,1.0,-10.0
0.5993,1.4324,1.6187,-2.1339,1.0271,-0.5077,149.554,-77.0665,2.7515,2.3057,9.7447,0.0,2.0,-10.0
0.6455,1.3888,1.5773,-2.1953,1.0563,-0.5347,170.8925,-99.7865,2.7346,2.3632,9.8048,0.0,0.0,-10.0
0.7056,1.3332,1.5447,-2.2356,1.0824,-0.5715,180.0644,-98.4351,2.7029,2.4211,9.8712,0.0,1.0,-10.0
0.7666,1.2773,1.5204,-2.2615,1.106,-0.61,152.7671,-77.7113,2.6674,2.4741,9.9351,0.0,2.0,-10.0
0.8168,1.2365,1.4865,-2.2991,1.1392,-0.6416,137.6389,-58.4349,2.6487,2.5294,9.9936,0.0,2.0,-1.0
0.8619,1.2087,1.4389,-2.3508,1.1851,-0.6694,161.9901,-60.3578,2.6455,2.5919,10.0563,0.0,1.0,-1.0
0.9017,1.1902,1.3933,-2.3973,1.2302,-0.6938,133.7966,-40.1685,2.6475,2.649,10.1136,0.0,2.0,-1.0
